WT_AGO1.1	WT_AGO1.2	ago1.1	ago1.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
transcript:at1g78206	4	3	3	3	3.29761012650505	-0.526393646571421	1.79168423247153	-0.293798224615334	0.768912091801266	0.971142371999155	1	117
transcript:at1g78478	5	6	6	1	4.56693371815093	-0.982483131248015	1.60737404217149	-0.611234912018812	0.541044073831722	0.971142371999155	1	58
transcript:at1g09817	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g03855	24	26	25	21	24.1510873687209	-0.422423085265308	0.690746093134251	-0.611546108568736	0.540838103080846	0.971142371999155	1	57
transcript:at2g02741	5	13	6	4	7.15426652228497	-1.14095404617802	1.28239332082849	-0.889706790925039	0.373623346637599	0.971142371999155	1	40
transcript:at2g03445	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g04935	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g05415	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g05455	0	0	0	1	0.234709491311632	1.18720349768055	4.99009804348832	0.237911858110634	0.811949458110768	0.971142371999155	1	125.5
transcript:at2g10606	0	3	1	2	1.49208721206977	-0.24799563053144	2.80839974434863	-0.0883049612258666	0.929634295874254	0.978039095741903	1	141
transcript:at2g05605	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g05615	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g05815	1	0	0	1	0.519622517411968	-0.2854448779377	4.83898191764654	-0.0589886225647497	0.952961170210059	0.978039095741903	1	151.5
transcript:at2g16145	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g06665	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g07195	0	1	0	1	0.503738681340081	-0.243994819293451	4.89781495859286	-0.0498170758504014	0.960268159017363	0.978548258752205	1	153
transcript:at2g19425	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g07205	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g07315	0	0	0	0	0	NA	NA	NA	1	1	1	241
transcript:at2g22496	0	3	0	3	1.51121604402024	-0.212223997250184	3.03288547710503	-0.0699742864846836	0.944214125870553	0.978039095741903	1	147
transcript:at2g22668	0	1	0	0	0.269029190028449	-1.73021386495925	4.99538716874552	-0.346362315174413	0.729070442503459	0.971142371999155	1	107
