WT_AGO1.1	WT_AGO1.2	deltaN.1	deltaN.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
transcript:AT3G03745.1	30	33	27	48	33.9271763030705	0.185320642613513	0.583248959317294	0.317738488261403	0.750683313537942	0.977839680860975	1	161
transcript:AT3G04195.1	13	11	10	11	11.2579707617008	-0.255135651614001	0.978756120088661	-0.260673365282139	0.794344407519632	0.977839680860975	1	191
transcript:AT3G04355.1	30	29	35	33	31.6622061225511	0.1559318761977	0.593769887985021	0.262613310902074	0.792848639463531	0.977839680860975	1	190
transcript:AT3G04535.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT3G04685.1	114	115	101	24	89.8719661702353	-0.868450131238235	1.00419410083733	-0.864822976468484	0.38713595814118	0.977839680860975	1	59
transcript:AT3G25795.1	2	8	6	7	5.55891906849196	0.389017513602827	1.40923420398965	0.276048872856966	0.782510528896827	0.977839680860975	1	181
transcript:AT3G26612.1	61	84	105	99	86.2525137199151	0.462998139426248	0.369699761775409	1.25236255820884	0.210437783050431	0.977839680860975	1	26
transcript:AT3G05185.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT3G05215.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT3G27884.2	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT3G27884.3	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT3G27884.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT3G41761.1	64	78	120	75	84.1263852051824	0.438114916639061	0.406420478006483	1.07798435449917	0.28104073829488	0.977839680860975	1	37
transcript:AT3G44765.1	0	3	2	4	2.12596910850551	1.02973220460275	2.3534161900933	0.437547854449803	0.661714078875854	0.977839680860975	1	144
transcript:AT3G44798.1	179	194	201	223	197.663655457344	0.135803866675812	0.249166736151571	0.545032088846727	0.585731448125869	0.977839680860975	1	113
transcript:AT3G45638.1	4	4	4	7	4.67333855826764	0.38915690373408	1.496438864328	0.260055330699284	0.794821093642458	0.977839680860975	1	192
transcript:AT3G45638.2	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT3G46614.1	2	12	2	0	3.83294890598675	-2.71615966179786	1.97756145578874	-1.3734893820099	0.169600259877623	0.977839680860975	1	20
transcript:AT3G07485.1	0	0	1	0	0.260772992486251	1.46339320213728	4.98628570454126	0.293483624655621	0.769152514353569	0.977839680860975	1	169.5
transcript:AT3G07635.1	4	4	2	2	3.00769432034748	-1.05040261536989	1.86205221655589	-0.564110182319566	0.572679148797611	0.977839680860975	1	110
transcript:AT3G48115.2	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT3G48115.1	42	92	46	66	59.8827414719152	-0.278843951182159	0.468377446450198	-0.595340260927376	0.551616048908134	0.977839680860975	1	106
transcript:AT3G08085.1	2	9	1	1	3.11185104291514	-2.43346111724042	2.01377956145922	-1.20840491373201	0.226891550665829	0.977839680860975	1	30
transcript:AT3G08170.1	19	36	38	20	28.0263369253564	0.0867743297031763	0.672551021258666	0.129022671827603	0.89733970924329	0.977839680860975	1	218
transcript:AT3G08170.2	248	275	261	338	277.372653748894	0.141710088302456	0.21773573745371	0.650835227876101	0.515152857061687	0.977839680860975	1	96
transcript:AT3G52742.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT3G52748.1	6	10	16	5	9.27808904558806	0.41174773902253	1.13446869444618	0.362943235929074	0.716647288130295	0.977839680860975	1	152
transcript:AT3G53365.1	8	22	11	19	14.4891021124245	-0.0173658364778686	0.898228928028394	-0.019333419283196	0.984575124173574	0.99678481497999	1	232
transcript:AT3G54366.1	367	402	514	481	438.25529337268	0.330143168096522	0.188179254308367	1.75440788789353	0.0793606407150637	0.977839680860975	1	9
transcript:AT3G08410.1	0	1	0	0	0.229714840391629	-1.45149300576055	4.99064283381827	-0.290842894210892	0.771171477849738	0.977839680860975	1	174
transcript:AT3G55485.1	4	9	0	8	5.00764044087031	-0.782460601544966	1.65242632127943	-0.473522233014982	0.63584064288201	0.977839680860975	1	134
transcript:AT3G08705.1	34	42	43	42	39.9037095154674	0.124565390736003	0.527140791710228	0.236303835132678	0.813196911195663	0.977839680860975	1	195
transcript:AT3G08785.1	1866	2068	1779	2059	1927.75667640839	-0.0857598472053433	0.1127937292067	-0.760324601451771	0.447060579976195	0.977839680860975	1	74
transcript:AT3G57157.1	14	21	16	30	19.7447428998931	0.342732417677325	0.757312027089285	0.452564339951936	0.650862481648474	0.977839680860975	1	140
transcript:AT3G08895.1	126	168	115	146	136.94262099561	-0.214431860071211	0.29508817860264	-0.726670451817592	0.467427858565919	0.977839680860975	1	84
transcript:AT3G08975.1	40	36	30	42	36.7998460797405	-0.146333530897244	0.555929495517551	-0.263223182214883	0.792378563830526	0.977839680860975	1	189
transcript:AT3G59765.3	0	3	0	3	1.37560347294348	-0.0124395295314244	3.08700172269277	-0.0040296477452476	0.99678481497999	0.99678481497999	1	239
transcript:AT3G59765.2	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT3G59765.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT3G60176.1	0	0	3	0	0.782318977458752	3.06719639596669	4.30089875031145	0.713152430232072	0.475751438688514	0.977839680860975	1	86
transcript:AT3G60238.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT3G60972.1	6	9	4	7	6.37673759654048	-0.494854576552225	1.29157189162061	-0.383141333256565	0.701614974144714	0.977839680860975	1	149
transcript:AT3G61118.1	0	6	1	1	1.86788168542555	-1.51173379922164	2.59660242165658	-0.582196868728631	0.560434082276943	0.977839680860975	1	107
transcript:AT3G61198.1	18	23	20	35	23.5010124761984	0.366251346575061	0.692260740588013	0.529065603610517	0.596759941273701	0.977839680860975	1	121
transcript:AT4G03605.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G03675.1	27	22	19	26	23.4478595514309	-0.195765037370713	0.691771860693621	-0.28299074954339	0.777183928088064	0.977839680860975	1	177
transcript:AT4G03685.1	4	3	0	8	3.62935139852054	0.0448491469199148	1.8970415446998	0.0236416261126279	0.981138468583736	0.99678481497999	1	229
transcript:AT4G00975.1	32	25	15	17	22.4215973381417	-0.901796528341618	0.714096591420094	-1.26284950688289	0.206643269024128	0.977839680860975	1	25
transcript:AT4G00975.2	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G00975.3	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G01533.1	12	9	14	8	10.8777616809366	0.0228753398178968	1.01760040392044	0.0224796882251289	0.982065314354423	0.99678481497999	1	230
transcript:AT4G03955.1	30	46	25	25	31.12907127963	-0.629941082865535	0.600507589678549	-1.04901435667573	0.294171510849224	0.977839680860975	1	39
transcript:AT4G02005.6	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G02005.5	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G02005.3	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G02005.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G02005.4	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G02005.2	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G04325.1	10	11	16	17	13.3632893656835	0.605883051956532	0.90012229179077	0.673111928770416	0.500876085485355	0.977839680860975	1	90
transcript:AT4G03038.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G03811.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G03935.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G03935.3	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G03935.2	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G04223.1	0	0	2	0	0.521545984972501	2.48132129750136	4.88627855802797	0.507814130535936	0.611583699122404	0.977839680860975	1	125.5
transcript:AT4G04223.2	0	0	1	0	0.260772992486251	1.46339320213728	4.98628570454126	0.293483624655621	0.769152514353569	0.977839680860975	1	169.5
transcript:AT4G04315.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G06701.5	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G06701.3	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G06701.2	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G06701.4	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G06701.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G08035.1	3	2	0	4	2.20694553761344	-0.472149230687165	2.31825147959853	-0.203666096988292	0.838614437542348	0.977839680860975	1	200
transcript:AT4G08035.2	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G05365.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G05690.1	192	224	200	218	206.756590859704	-0.0373861790238325	0.242633807722297	-0.154084788821442	0.877542881806249	0.977839680860975	1	214
transcript:AT4G10507.1	0	2	0	0	0.459429680783257	-2.36729676203187	4.90212593214193	-0.482912270064329	0.629158029187405	0.977839680860975	1	130.5
transcript:AT4G05905.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G05940.1	12	13	1	0	6.57601493546562	-4.67849219482986	1.87512585275856	-2.49502836726782	0.0125947060964711	0.691869930965048	1	4
transcript:AT4G12917.1	181	236	212	191	203.41277768859	-0.0796941920333071	0.254225442575695	-0.313478427752479	0.753917207529549	0.977839680860975	1	163
transcript:AT4G13495.2	68	79	62	127	82.2395379846566	0.29338302590468	0.407387768000142	0.720156688417257	0.471428527547043	0.977839680860975	1	85
transcript:AT4G13495.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G14548.1	9	39	13	19	19.193212802212	-0.574299178721968	0.832782517527976	-0.689614835367477	0.490436435438831	0.977839680860975	1	88
transcript:AT4G15242.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G16355.1	1	2	3	4	2.43443967875749	1.19513245589497	2.0754089616364	0.575853953599896	0.564713901546244	0.977839680860975	1	109
transcript:AT4G16748.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G16892.1	7	42	28	24	24.3832256273136	0.127742639045093	0.785043509492158	0.162720457529454	0.870738538888451	0.977839680860975	1	212
transcript:AT4G06785.1	21	36	20	18	23.4296085957396	-0.600825426440529	0.694074561064603	-0.865649686856346	0.386682299001219	0.977839680860975	1	58
transcript:AT4G23205.1	5	4	1	9	4.6260713001453	0.0264146077632525	1.59117103495786	0.0166007344169334	0.986755138659691	0.99678481497999	1	233
transcript:AT4G26255.1	13	19	13	34	19.1408604258518	0.489699035178719	0.791958888661707	0.618338959496038	0.536351925519087	0.977839680860975	1	103
transcript:AT4G07975.1	93	133	90	105	103.847061296384	-0.248367955317569	0.335983030795095	-0.739227676855621	0.459768757354947	0.977839680860975	1	80
transcript:AT4G07975.2	299	445	300	386	351.725699876757	-0.153928461216172	0.205310139836479	-0.749736283550191	0.453413550249216	0.977839680860975	1	78
transcript:AT4G08055.1	102	74	79	72	82.3710460898903	-0.285679327384324	0.40344432247886	-0.708100997999031	0.478882539911894	0.977839680860975	1	87
transcript:AT4G30872.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G30975.3	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G30975.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G30975.2	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G31408.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G31408.3	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G31408.2	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G09195.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT4G36648.1	1453	1970	1780	2630	1921.59008683013	0.31723863896636	0.138612549542347	2.28867184114121	0.0220984262981341	0.754503412179151	1	7
transcript:AT4G09365.1	8	7	9	11	8.69127631686131	0.351140884142925	1.10858900331338	0.316745776021074	0.751436511551229	0.977839680860975	1	162
transcript:AT4G09405.1	0	3	4	0	1.73223649111989	0.5613360965671	2.82463452264908	0.198728753070911	0.84247493090276	0.977839680860975	1	203
transcript:AT4G09535.1	15	17	12	19	15.5431878300541	-0.105707680366056	0.836720424548727	-0.126335723695364	0.899466179372939	0.977839680860975	1	219
transcript:AT4G39404.1	0	1	2	0	0.75126082536413	1.07120575180852	4.05618446067948	0.264091971702164	0.791709050009996	0.977839680860975	1	188
transcript:AT4G40065.1	123	167	244	340	213.911397145842	0.963737292304508	0.250829556930391	3.84219987508075	0.000121936472233976	0.0145714084319602	0.0229850250161045	2
transcript:AT5G00885.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT5G03285.1	63	68	53	25	52.6390513570534	-0.766593059008471	0.518586118946124	-1.478236749889	0.139344420574393	0.977839680860975	1	15
transcript:AT5G00925.1	37	38	30	38	35.5117599036936	-0.198483519801736	0.558665949121357	-0.355281219687545	0.722378923453065	0.977839680860975	1	154
transcript:AT5G06165.1	10	12	30	8	15.1844492455768	0.796299583506791	0.938341299282707	0.84862467858497	0.396090170251509	0.977839680860975	1	60
transcript:AT5G01265.1	14	25	23	23	20.8872756547366	0.219842605528488	0.729448020043196	0.301382140314083	0.763123111548248	0.977839680860975	1	166
transcript:AT5G07322.1	106	124	115	77	105.498363764554	-0.285778069537432	0.361959765835713	-0.789529932636605	0.429802342189441	0.977839680860975	1	70
transcript:AT5G10278.2	2	0	0	0	0.5548248363147	-2.61467372072485	4.88382944116325	-0.535373675969749	0.592391489214146	0.977839680860975	1	118.5
transcript:AT5G10278.1	7	4	6	9	6.48476109889126	0.353958296791731	1.29272834640096	0.273807175171159	0.784232809283392	0.977839680860975	1	184
transcript:AT5G02115.1	41	43	67	51	50.3932399579363	0.454587683492979	0.486546400405486	0.934315171408373	0.350141340645992	0.977839680860975	1	53
transcript:AT5G02135.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT5G02445.1	2	3	1	4	2.42002095233396	-0.0734027539059232	2.0661918842146	-0.0355256229911217	0.971660615075224	0.99678481497999	1	226
transcript:AT5G02535.1	1	6	0	2	2.11334076168619	-1.83601499558551	2.44801494659212	-0.750001546412706	0.453253773388774	0.977839680860975	1	77
transcript:AT5G02825.1	0	2	0	0	0.459429680783257	-2.36729676203187	4.90212593214193	-0.482912270064329	0.629158029187405	0.977839680860975	1	130.5
transcript:AT5G02975.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT5G03315.1	10	21	21	8	14.9049258767252	-0.0703581588858463	0.9139883383754	-0.0769792741676626	0.938640032853074	0.99678481497999	1	222
transcript:AT5G22788.1	13	10	6	9	9.52752465018513	-0.696060170446539	1.07216930727065	-0.649207327356212	0.516204376195741	0.977839680860975	1	98
transcript:AT5G23155.2	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT5G23155.1	2	0	0	0	0.5548248363147	-2.61467372072485	4.88382944116325	-0.535373675969749	0.592391489214146	0.977839680860975	1	118.5
transcript:AT5G23410.1	127	152	130	146	137.456190854795	-0.0596358764845505	0.291403042911719	-0.204650836479485	0.837844934121272	0.977839680860975	1	199
transcript:AT5G24205.1	19	2	11	11	11.1157846996065	-0.0739711084324457	1.14022227575013	-0.0648742881152549	0.948274092569234	0.99678481497999	1	224
transcript:AT5G24206.1	1	3	7	1	3.02078753732552	1.06249246584116	1.96730034534345	0.540076388618575	0.589144353176381	0.977839680860975	1	115
transcript:AT5G24735.1	697	831	760	732	749.932946342204	-0.0722877988558501	0.152873693275275	-0.472859635344086	0.636313324371452	0.977839680860975	1	135
transcript:AT5G03965.1	202	238	279	204	230.144314104921	0.107128892034014	0.26379872751033	0.406100867297848	0.684668488526272	0.977839680860975	1	146
transcript:AT5G04175.1	28	49	16	36	31.4334501885988	-0.613742776399361	0.629341939556781	-0.975213533093939	0.329454350575456	0.977839680860975	1	47
transcript:AT5G28262.1	7	18	17	33	18.0609433958716	0.971366753656353	0.821998695517021	1.18171325447832	0.237319497298771	0.977839680860975	1	31
transcript:AT5G28824.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT5G33399.1	0	2	4	5	2.64661990367592	2.1998338041922	2.19505450192394	1.00217730460181	0.316257967017817	0.977839680860975	1	44
transcript:AT5G33439.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT5G34871.1	1	4	5	7	4.10187429628184	1.2606079199912	1.64994828799351	0.764028745121588	0.444850112831476	0.977839680860975	1	71
transcript:AT5G05295.1	0	2	2	7	2.58271321988248	2.16382998531059	2.24521387724655	0.963752276448705	0.335170138328127	0.977839680860975	1	49
transcript:AT5G37485.1	6	6	9	22	10.4237527966398	1.28668149030632	1.05924413887567	1.21471664848866	0.224474180547195	0.977839680860975	1	29
transcript:AT5G38005.1	11	43	29	25	26.2121827834104	0.0259105042379283	0.720808286142187	0.0359464572426089	0.971325052261892	0.99678481497999	1	225
transcript:AT5G05785.1	0	1	0	0	0.229714840391629	-1.45149300576055	4.99064283381827	-0.290842894210892	0.771171477849738	0.977839680860975	1	174
transcript:AT5G05865.1	0	0	0	1	0.228819650589532	1.36813990595467	4.99272633419422	0.274026616797429	0.784064167022792	0.977839680860975	1	182.5
transcript:AT5G40275.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT5G40316.1	0	0	0	4	0.915278602358128	3.30797793754783	4.02661251017614	0.821528748839834	0.411345155521525	0.977839680860975	1	62.5
transcript:AT5G06095.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT5G43403.1	81	76	95	112	90.3299688927305	0.339643178344229	0.362392549617701	0.9372245061399	0.34864308661866	0.977839680860975	1	52
transcript:AT5G43725.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT5G43725.2	105	142	166	168	143.477829293892	0.402115476349407	0.290242982442881	1.3854442679886	0.165916662853871	0.977839680860975	1	18
transcript:AT5G44569.1	21	12	22	50	25.760227230178	1.01605832528005	0.715903965293746	1.41926623477095	0.15582141215722	0.977839680860975	1	17
transcript:AT5G45475.1	309	350	318	315	321.124632894021	-0.100294979163876	0.20515288607155	-0.488879201674485	0.624927221116371	0.977839680860975	1	128
transcript:AT5G06955.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT5G48412.1	756	845	765	827	792.558018547407	-0.0546610510108944	0.144265947984998	-0.378890873240429	0.704768901906425	0.977839680860975	1	151
transcript:AT5G49615.1	2	0	0	0	0.5548248363147	-2.61467372072485	4.88382944116325	-0.535373675969749	0.592391489214146	0.977839680860975	1	118.5
transcript:AT5G50190.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT5G08125.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT5G08575.1	0	0	0	0	0	NA	NA	NA	1	1	1	308.5
transcript:AT5G08615.1	38	39	22	47	35.9920800776583	-0.234846660051403	0.581212325080568	-0.404063454812058	0.686166057842086	0.977839680860975	1	147
transcript:AT5G57735.1	0	0	1	2	0.718412293665314	2.95392688537774	4.04999254269982	0.729366006044195	0.465777806128929	0.977839680860975	1	82
transcript:AT5G08875.1	15	21	13	19	16.7228201841068	-0.21515506625921	0.806812569214711	-0.26667292314078	0.78972100336098	0.977839680860975	1	186
transcript:AT5G09865.1	19	15	13	0	12.1066074531853	-1.36713718785734	2.28126154129017	-0.599289981929977	0.548979527245794	0.977839680860975	1	105
